"subject_ID","correct","phase","time_ellapsed_mins","childcare","caregiver","age","gender","gender_text","country","country_text","hearing","eng_first","know_corp_lang","monolingual","stim_ageGroup","button_pressed","stim_gender","stim_language","stim_ID","clipID"
"080o97bqlnanxy6",0,"Age",5.57488333333333,0,0,19,"Female","","Canada","","Yes","Yes","list()","Yes","8-18","0","M","Non-English","8787Tseltal","0225709263.wav"
"080o97bqlnanxy6",1,"Age",5.71316666666667,0,0,19,"Female","","Canada","","Yes","Yes","list()","Yes","19-36","2","F","Non-English","39Tsimane","0259986922.wav"
"080o97bqlnanxy6",1,"Sex",5.88323333333333,0,0,19,"Female","","Canada","","Yes","Yes","list()","Yes","8-18","1","F","Non-English","F23CasillasYeli","0740408284.wav"
"080o97bqlnanxy6",0,"Sex",6.01625,0,0,19,"Female","","Canada","","Yes","Yes","list()","Yes","8-18","1","M","Non-English","8787Tseltal","0675181716.wav"
"080o97bqlnanxy6",1,"Sex",6.18713333333333,0,0,19,"Female","","Canada","","Yes","Yes","list()","Yes","8-18","1","F","Non-English","11bTsimane","0344255482.wav"
"080o97bqlnanxy6",0,"Sex",6.34403333333333,0,0,19,"Female","","Canada","","Yes","Yes","list()","Yes","8-18","0","F","Non-English","34Tsimane","0458074309.wav"
"080o97bqlnanxy6",0,"Sex",6.5955,0,0,19,"Female","","Canada","","Yes","Yes","list()","Yes","8-18","0","F","Non-English","33Tsimane","0342400096.wav"
"080o97bqlnanxy6",1,"Sex",6.79591666666667,0,0,19,"Female","","Canada","","Yes","Yes","list()","Yes","8-18","0","M","Non-English","41Tsimane","0351119080.wav"
"080o97bqlnanxy6",1,"Sex",6.92555,0,0,19,"Female","","Canada","","Yes","Yes","list()","Yes","8-18","1","F","Non-English","14Tsimane","0804078336.wav"
"080o97bqlnanxy6",0,"Sex",7.05586666666667,0,0,19,"Female","","Canada","","Yes","Yes","list()","Yes","8-18","1","M","Non-English","F42CasillasYeli","0741084798.wav"
"080o97bqlnanxy6",1,"Sex",7.19063333333333,0,0,19,"Female","","Canada","","Yes","Yes","list()","Yes","8-18","0","M","Non-English","7326Tseltal","0858718183.wav"
"080o97bqlnanxy6",0,"Sex",7.32393333333333,0,0,19,"Female","","Canada","","Yes","Yes","list()","Yes","8-18","1","M","Non-English","F10CasillasYeli","0677150866.wav"
"08u0ej97u64ud3k",0,"Age",3.46868333333333,12,0,19,"Male","","Canada","","Yes","Yes","list()","No","8-18","0","M","Non-English","41Tsimane","0353396850.wav"
"08u0ej97u64ud3k",0,"Age",3.70035,12,0,19,"Male","","Canada","","Yes","Yes","list()","No","19-36","1","F","Non-English","39Tsimane","0259986922.wav"
"08u0ej97u64ud3k",0,"Age",3.98638333333333,12,0,19,"Male","","Canada","","Yes","Yes","list()","No","19-36","1","F","Non-English","F31CasillasYeli","0471452186.wav"
"08u0ej97u64ud3k",0,"Age",4.1873,12,0,19,"Male","","Canada","","Yes","Yes","list()","No","8-18","0","NA","English","4Seedlings","0657024141.wav"
"08u0ej97u64ud3k",1,"Age",4.374,12,0,19,"Male","","Canada","","Yes","Yes","list()","No","0-7","0","F","Non-English","36Tsimane","0683718388.wav"
"08u0ej97u64ud3k",1,"Age",4.57478333333333,12,0,19,"Male","","Canada","","Yes","Yes","list()","No","8-18","1","NA","English","8Seedlings","0428418129.wav"
"08u0ej97u64ud3k",0,"Age",4.78166666666667,12,0,19,"Male","","Canada","","Yes","Yes","list()","No","19-36","1","M","English","9Seedlings","0180969042.wav"
"08u0ej97u64ud3k",1,"Age",5.0292,12,0,19,"Male","","Canada","","Yes","Yes","list()","No","0-7","0","F","Non-English","8179Tseltal","0972726511.wav"
"08u0ej97u64ud3k",0,"Age",5.2266,12,0,19,"Male","","Canada","","Yes","Yes","list()","No","0-7","1","F","English","36Seedlings","0670664846.wav"
"08u0ej97u64ud3k",0,"Age",5.3797,12,0,19,"Male","","Canada","","Yes","Yes","list()","No","8-18","2","M","Non-English","8787Tseltal","0225709263.wav"
"08u0ej97u64ud3k",1,"Age",5.54426666666667,12,0,19,"Male","","Canada","","Yes","Yes","list()","No","19-36","2","M","English","11Seedlings","0397365922.wav"
"08u0ej97u64ud3k",1,"Age",5.73373333333333,12,0,19,"Male","","Canada","","Yes","Yes","list()","No","0-7","0","M","English","26Seedlings","0589760242.wav"
"08u0ej97u64ud3k",0,"Sex",6.0065,12,0,19,"Male","","Canada","","Yes","Yes","list()","No","8-18","0","F","Non-English","34Tsimane","0458074309.wav"
"08u0ej97u64ud3k",1,"Sex",6.24336666666667,12,0,19,"Male","","Canada","","Yes","Yes","list()","No","8-18","0","M","Non-English","7326Tseltal","0858718183.wav"
"08u0ej97u64ud3k",0,"Sex",6.40716666666667,12,0,19,"Male","","Canada","","Yes","Yes","list()","No","8-18","1","M","Non-English","F10CasillasYeli","0677150866.wav"
"08u0ej97u64ud3k",0,"Sex",6.64583333333333,12,0,19,"Male","","Canada","","Yes","Yes","list()","No","8-18","0","F","Non-English","11bTsimane","0344255482.wav"
"08u0ej97u64ud3k",0,"Sex",6.85923333333333,12,0,19,"Male","","Canada","","Yes","Yes","list()","No","8-18","1","M","Non-English","8787Tseltal","0675181716.wav"
"08u0ej97u64ud3k",0,"Sex",7.59736666666667,12,0,19,"Male","","Canada","","Yes","Yes","list()","No","8-18","1","M","Non-English","41Tsimane","0351119080.wav"
"08u0ej97u64ud3k",0,"Sex",7.78155,12,0,19,"Male","","Canada","","Yes","Yes","list()","No","8-18","0","F","Non-English","14Tsimane","0804078336.wav"
"08u0ej97u64ud3k",0,"Sex",8.00126666666667,12,0,19,"Male","","Canada","","Yes","Yes","list()","No","8-18","1","M","Non-English","F42CasillasYeli","0741084798.wav"
"08u0ej97u64ud3k",1,"Sex",8.1903,12,0,19,"Male","","Canada","","Yes","Yes","list()","No","8-18","1","F","Non-English","33Tsimane","0342400096.wav"
"08u0ej97u64ud3k",1,"Sex",8.58926666666667,12,0,19,"Male","","Canada","","Yes","Yes","list()","No","8-18","1","F","Non-English","F23CasillasYeli","0740408284.wav"
"08u0ej97u64ud3k",1,"Language",8.917,12,0,19,"Male","","Canada","","Yes","Yes","list()","No","19-36","1","F","Non-English","39Tsimane","0259986922.wav"
"08u0ej97u64ud3k",1,"Language",9.19053333333333,12,0,19,"Male","","Canada","","Yes","Yes","list()","No","8-18","1","M","Non-English","8787Tseltal","0225709263.wav"
"08u0ej97u64ud3k",1,"Language",9.358,12,0,19,"Male","","Canada","","Yes","Yes","list()","No","19-36","0","M","English","9Seedlings","0180969042.wav"
"08u0ej97u64ud3k",0,"Language",9.51073333333333,12,0,19,"Male","","Canada","","Yes","Yes","list()","No","0-7","0","F","Non-English","36Tsimane","0683718388.wav"
"08u0ej97u64ud3k",0,"Language",9.66136666666667,12,0,19,"Male","","Canada","","Yes","Yes","list()","No","19-36","1","M","English","11Seedlings","0397365922.wav"
"08u0ej97u64ud3k",0,"Language",10.0087666666667,12,0,19,"Male","","Canada","","Yes","Yes","list()","No","0-7","0","F","Non-English","8179Tseltal","0972726511.wav"
"08u0ej97u64ud3k",1,"Language",10.2396,12,0,19,"Male","","Canada","","Yes","Yes","list()","No","19-36","1","F","Non-English","F31CasillasYeli","0471452186.wav"
"08u0ej97u64ud3k",1,"Language",10.5285333333333,12,0,19,"Male","","Canada","","Yes","Yes","list()","No","8-18","1","M","Non-English","41Tsimane","0353396850.wav"
"08u0ej97u64ud3k",1,"Language",10.7124,12,0,19,"Male","","Canada","","Yes","Yes","list()","No","8-18","0","NA","English","4Seedlings","0657024141.wav"
"08u0ej97u64ud3k",1,"Language",10.8864666666667,12,0,19,"Male","","Canada","","Yes","Yes","list()","No","8-18","0","NA","English","8Seedlings","0428418129.wav"
"08u0ej97u64ud3k",1,"Language",11.0612,12,0,19,"Male","","Canada","","Yes","Yes","list()","No","0-7","0","M","English","26Seedlings","0589760242.wav"
"08u0ej97u64ud3k",0,"Language",11.3070333333333,12,0,19,"Male","","Canada","","Yes","Yes","list()","No","0-7","1","F","English","36Seedlings","0670664846.wav"
"08zh0z8cm7l8z45",0,"Language",1.8937,0,0,20,"Male","","Canada","","Yes","Yes","list()","No","0-7","0","F","Non-English","36Tsimane","0683718388.wav"
"08zh0z8cm7l8z45",1,"Language",2.08308333333333,0,0,20,"Male","","Canada","","Yes","Yes","list()","No","0-7","0","F","English","36Seedlings","0670664846.wav"
"08zh0z8cm7l8z45",1,"Language",2.2467,0,0,20,"Male","","Canada","","Yes","Yes","list()","No","8-18","0","NA","English","8Seedlings","0428418129.wav"
"08zh0z8cm7l8z45",0,"Language",2.40925,0,0,20,"Male","","Canada","","Yes","Yes","list()","No","0-7","0","F","Non-English","8179Tseltal","0972726511.wav"
"08zh0z8cm7l8z45",1,"Language",2.55455,0,0,20,"Male","","Canada","","Yes","Yes","list()","No","19-36","0","M","English","9Seedlings","0180969042.wav"
"08zh0z8cm7l8z45",0,"Language",2.70255,0,0,20,"Male","","Canada","","Yes","Yes","list()","No","8-18","0","M","Non-English","8787Tseltal","0225709263.wav"
"08zh0z8cm7l8z45",0,"Language",2.8523,0,0,20,"Male","","Canada","","Yes","Yes","list()","No","8-18","0","M","Non-English","41Tsimane","0353396850.wav"
"08zh0z8cm7l8z45",0,"Language",3.01988333333333,0,0,20,"Male","","Canada","","Yes","Yes","list()","No","19-36","0","F","Non-English","39Tsimane","0259986922.wav"
"08zh0z8cm7l8z45",0,"Language",3.19405,0,0,20,"Male","","Canada","","Yes","Yes","list()","No","19-36","0","F","Non-English","F31CasillasYeli","0471452186.wav"
"08zh0z8cm7l8z45",1,"Language",3.3577,0,0,20,"Male","","Canada","","Yes","Yes","list()","No","19-36","0","M","English","11Seedlings","0397365922.wav"
"08zh0z8cm7l8z45",1,"Language",3.52838333333333,0,0,20,"Male","","Canada","","Yes","Yes","list()","No","0-7","0","M","English","26Seedlings","0589760242.wav"
"08zh0z8cm7l8z45",1,"Language",3.69895,0,0,20,"Male","","Canada","","Yes","Yes","list()","No","8-18","0","NA","English","4Seedlings","0657024141.wav"
"08zh0z8cm7l8z45",1,"Sex",3.88918333333333,0,0,20,"Male","","Canada","","Yes","Yes","list()","No","8-18","0","M","Non-English","7326Tseltal","0858718183.wav"
"08zh0z8cm7l8z45",1,"Sex",4.0538,0,0,20,"Male","","Canada","","Yes","Yes","list()","No","8-18","0","M","Non-English","F10CasillasYeli","0677150866.wav"
"08zh0z8cm7l8z45",0,"Sex",4.21336666666667,0,0,20,"Male","","Canada","","Yes","Yes","list()","No","8-18","1","M","Non-English","8787Tseltal","0675181716.wav"
"08zh0z8cm7l8z45",1,"Sex",4.36645,0,0,20,"Male","","Canada","","Yes","Yes","list()","No","8-18","1","F","Non-English","34Tsimane","0458074309.wav"
"08zh0z8cm7l8z45",1,"Sex",4.52205,0,0,20,"Male","","Canada","","Yes","Yes","list()","No","8-18","1","F","Non-English","33Tsimane","0342400096.wav"
"08zh0z8cm7l8z45",0,"Sex",4.67888333333333,0,0,20,"Male","","Canada","","Yes","Yes","list()","No","8-18","0","F","Non-English","F23CasillasYeli","0740408284.wav"
"08zh0z8cm7l8z45",1,"Sex",4.93111666666667,0,0,20,"Male","","Canada","","Yes","Yes","list()","No","8-18","1","F","Non-English","11bTsimane","0344255482.wav"
"08zh0z8cm7l8z45",0,"Sex",5.09298333333333,0,0,20,"Male","","Canada","","Yes","Yes","list()","No","8-18","1","M","Non-English","41Tsimane","0351119080.wav"
"08zh0z8cm7l8z45",1,"Sex",5.23006666666667,0,0,20,"Male","","Canada","","Yes","Yes","list()","No","8-18","1","F","Non-English","14Tsimane","0804078336.wav"
"08zh0z8cm7l8z45",1,"Sex",5.37521666666667,0,0,20,"Male","","Canada","","Yes","Yes","list()","No","8-18","0","M","Non-English","F42CasillasYeli","0741084798.wav"
"08zh0z8cm7l8z45",1,"Age",5.53736666666667,0,0,20,"Male","","Canada","","Yes","Yes","list()","No","8-18","1","M","Non-English","8787Tseltal","0225709263.wav"
"08zh0z8cm7l8z45",1,"Age",5.68763333333333,0,0,20,"Male","","Canada","","Yes","Yes","list()","No","19-36","2","F","Non-English","F31CasillasYeli","0471452186.wav"
"08zh0z8cm7l8z45",0,"Age",5.82961666666667,0,0,20,"Male","","Canada","","Yes","Yes","list()","No","8-18","0","NA","English","4Seedlings","0657024141.wav"
"08zh0z8cm7l8z45",0,"Age",5.96843333333333,0,0,20,"Male","","Canada","","Yes","Yes","list()","No","19-36","0","M","English","11Seedlings","0397365922.wav"
"08zh0z8cm7l8z45",0,"Age",6.1422,0,0,20,"Male","","Canada","","Yes","Yes","list()","No","19-36","0","M","English","9Seedlings","0180969042.wav"
"08zh0z8cm7l8z45",1,"Age",6.2878,0,0,20,"Male","","Canada","","Yes","Yes","list()","No","8-18","1","M","Non-English","41Tsimane","0353396850.wav"
"08zh0z8cm7l8z45",0,"Age",6.43646666666667,0,0,20,"Male","","Canada","","Yes","Yes","list()","No","19-36","1","F","Non-English","39Tsimane","0259986922.wav"
"08zh0z8cm7l8z45",1,"Age",6.59471666666667,0,0,20,"Male","","Canada","","Yes","Yes","list()","No","8-18","1","NA","English","8Seedlings","0428418129.wav"
"08zh0z8cm7l8z45",0,"Age",6.74285,0,0,20,"Male","","Canada","","Yes","Yes","list()","No","0-7","1","F","Non-English","8179Tseltal","0972726511.wav"
"08zh0z8cm7l8z45",0,"Age",6.90848333333333,0,0,20,"Male","","Canada","","Yes","Yes","list()","No","0-7","1","F","English","36Seedlings","0670664846.wav"
"08zh0z8cm7l8z45",0,"Age",7.06978333333333,0,0,20,"Male","","Canada","","Yes","Yes","list()","No","0-7","1","M","English","26Seedlings","0589760242.wav"
"08zh0z8cm7l8z45",1,"Age",7.20711666666667,0,0,20,"Male","","Canada","","Yes","Yes","list()","No","0-7","0","F","Non-English","36Tsimane","0683718388.wav"
"09azloeo5k1lnme",1,"Sex",4.23226666666667,0,0,18,"Female","","Canada","","Yes","Yes","list()","Yes","8-18","0","M","Non-English","41Tsimane","0351119080.wav"
"09azloeo5k1lnme",1,"Sex",4.50073333333333,0,0,18,"Female","","Canada","","Yes","Yes","list()","Yes","8-18","1","F","Non-English","33Tsimane","0342400096.wav"
"09azloeo5k1lnme",0,"Sex",4.7688,0,0,18,"Female","","Canada","","Yes","Yes","list()","Yes","8-18","1","M","Non-English","F42CasillasYeli","0741084798.wav"
"09azloeo5k1lnme",1,"Sex",5.025,0,0,18,"Female","","Canada","","Yes","Yes","list()","Yes","8-18","0","M","Non-English","8787Tseltal","0675181716.wav"
"09azloeo5k1lnme",0,"Sex",5.26313333333333,0,0,18,"Female","","Canada","","Yes","Yes","list()","Yes","8-18","0","F","Non-English","14Tsimane","0804078336.wav"
"09azloeo5k1lnme",1,"Sex",5.54576666666667,0,0,18,"Female","","Canada","","Yes","Yes","list()","Yes","8-18","1","F","Non-English","F23CasillasYeli","0740408284.wav"
"09azloeo5k1lnme",0,"Sex",5.86733333333333,0,0,18,"Female","","Canada","","Yes","Yes","list()","Yes","8-18","1","M","Non-English","7326Tseltal","0858718183.wav"
"09azloeo5k1lnme",0,"Sex",6.14811666666667,0,0,18,"Female","","Canada","","Yes","Yes","list()","Yes","8-18","0","F","Non-English","34Tsimane","0458074309.wav"
"09azloeo5k1lnme",0,"Sex",6.41848333333333,0,0,18,"Female","","Canada","","Yes","Yes","list()","Yes","8-18","0","F","Non-English","11bTsimane","0344255482.wav"
"09azloeo5k1lnme",1,"Sex",6.6755,0,0,18,"Female","","Canada","","Yes","Yes","list()","Yes","8-18","0","M","Non-English","F10CasillasYeli","0677150866.wav"
"09azloeo5k1lnme",1,"Language",7.16416666666667,0,0,18,"Female","","Canada","","Yes","Yes","list()","Yes","19-36","1","F","Non-English","F31CasillasYeli","0471452186.wav"
"09azloeo5k1lnme",0,"Language",7.77361666666667,0,0,18,"Female","","Canada","","Yes","Yes","list()","Yes","0-7","0","F","Non-English","8179Tseltal","0972726511.wav"
"09azloeo5k1lnme",1,"Language",8.13481666666667,0,0,18,"Female","","Canada","","Yes","Yes","list()","Yes","19-36","0","M","English","9Seedlings","0180969042.wav"
"09azloeo5k1lnme",0,"Language",8.53106666666667,0,0,18,"Female","","Canada","","Yes","Yes","list()","Yes","0-7","1","F","English","36Seedlings","0670664846.wav"
"09azloeo5k1lnme",1,"Language",8.92325,0,0,18,"Female","","Canada","","Yes","Yes","list()","Yes","0-7","1","F","Non-English","36Tsimane","0683718388.wav"
"09azloeo5k1lnme",0,"Language",9.42146666666667,0,0,18,"Female","","Canada","","Yes","Yes","list()","Yes","8-18","0","M","Non-English","41Tsimane","0353396850.wav"
"09azloeo5k1lnme",1,"Language",9.8764,0,0,18,"Female","","Canada","","Yes","Yes","list()","Yes","8-18","0","NA","English","8Seedlings","0428418129.wav"
"09azloeo5k1lnme",0,"Language",10.1193166666667,0,0,18,"Female","","Canada","","Yes","Yes","list()","Yes","0-7","1","M","English","26Seedlings","0589760242.wav"
"09azloeo5k1lnme",1,"Language",10.37005,0,0,18,"Female","","Canada","","Yes","Yes","list()","Yes","19-36","0","M","English","11Seedlings","0397365922.wav"
"09azloeo5k1lnme",1,"Language",10.6759,0,0,18,"Female","","Canada","","Yes","Yes","list()","Yes","8-18","1","M","Non-English","8787Tseltal","0225709263.wav"
"09azloeo5k1lnme",1,"Language",11.0063833333333,0,0,18,"Female","","Canada","","Yes","Yes","list()","Yes","19-36","1","F","Non-English","39Tsimane","0259986922.wav"
"09azloeo5k1lnme",0,"Language",11.3715166666667,0,0,18,"Female","","Canada","","Yes","Yes","list()","Yes","8-18","1","NA","English","4Seedlings","0657024141.wav"
"09azloeo5k1lnme",0,"Age",11.6812666666667,0,0,18,"Female","","Canada","","Yes","Yes","list()","Yes","0-7","1","F","Non-English","36Tsimane","0683718388.wav"
"09azloeo5k1lnme",1,"Age",13.47755,0,0,18,"Female","","Canada","","Yes","Yes","list()","Yes","8-18","1","NA","English","8Seedlings","0428418129.wav"
"09azloeo5k1lnme",0,"Age",13.7118833333333,0,0,18,"Female","","Canada","","Yes","Yes","list()","Yes","19-36","1","F","Non-English","39Tsimane","0259986922.wav"
"09azloeo5k1lnme",1,"Age",13.8994833333333,0,0,18,"Female","","Canada","","Yes","Yes","list()","Yes","0-7","0","M","English","26Seedlings","0589760242.wav"
"09azloeo5k1lnme",1,"Age",14.1514666666667,0,0,18,"Female","","Canada","","Yes","Yes","list()","Yes","19-36","2","M","English","9Seedlings","0180969042.wav"
"09azloeo5k1lnme",0,"Age",14.35775,0,0,18,"Female","","Canada","","Yes","Yes","list()","Yes","8-18","0","M","Non-English","41Tsimane","0353396850.wav"
"09azloeo5k1lnme",1,"Age",14.5845166666667,0,0,18,"Female","","Canada","","Yes","Yes","list()","Yes","19-36","2","M","English","11Seedlings","0397365922.wav"
"09azloeo5k1lnme",1,"Age",14.7939,0,0,18,"Female","","Canada","","Yes","Yes","list()","Yes","19-36","2","F","Non-English","F31CasillasYeli","0471452186.wav"
"09azloeo5k1lnme",1,"Age",14.9788333333333,0,0,18,"Female","","Canada","","Yes","Yes","list()","Yes","0-7","0","F","Non-English","8179Tseltal","0972726511.wav"
"09azloeo5k1lnme",1,"Age",15.2242666666667,0,0,18,"Female","","Canada","","Yes","Yes","list()","Yes","8-18","1","M","Non-English","8787Tseltal","0225709263.wav"
"09azloeo5k1lnme",1,"Age",15.4102166666667,0,0,18,"Female","","Canada","","Yes","Yes","list()","Yes","0-7","0","F","English","36Seedlings","0670664846.wav"
"09azloeo5k1lnme",0,"Age",15.6230166666667,0,0,18,"Female","","Canada","","Yes","Yes","list()","Yes","8-18","0","NA","English","4Seedlings","0657024141.wav"
"0a4s6zwtym1afa9",1,"Sex",3.66006666666667,1,0,18,"Male","","Canada","","Yes","Yes","list()","Yes","8-18","0","M","Non-English","F42CasillasYeli","0741084798.wav"
"0a4s6zwtym1afa9",0,"Sex",3.95173333333333,1,0,18,"Male","","Canada","","Yes","Yes","list()","Yes","8-18","1","M","Non-English","7326Tseltal","0858718183.wav"
"0a4s6zwtym1afa9",0,"Sex",4.35108333333333,1,0,18,"Male","","Canada","","Yes","Yes","list()","Yes","8-18","0","F","Non-English","11bTsimane","0344255482.wav"
"0a4s6zwtym1afa9",0,"Sex",4.59286666666667,1,0,18,"Male","","Canada","","Yes","Yes","list()","Yes","8-18","1","M","Non-English","41Tsimane","0351119080.wav"
"0a4s6zwtym1afa9",1,"Sex",4.79533333333333,1,0,18,"Male","","Canada","","Yes","Yes","list()","Yes","8-18","1","F","Non-English","F23CasillasYeli","0740408284.wav"
"0a4s6zwtym1afa9",0,"Sex",5.00173333333333,1,0,18,"Male","","Canada","","Yes","Yes","list()","Yes","8-18","0","F","Non-English","14Tsimane","0804078336.wav"
"0a4s6zwtym1afa9",1,"Sex",5.27366666666667,1,0,18,"Male","","Canada","","Yes","Yes","list()","Yes","8-18","0","M","Non-English","F10CasillasYeli","0677150866.wav"
"0a4s6zwtym1afa9",1,"Sex",5.4714,1,0,18,"Male","","Canada","","Yes","Yes","list()","Yes","8-18","1","F","Non-English","33Tsimane","0342400096.wav"
"0a4s6zwtym1afa9",1,"Sex",5.70503333333333,1,0,18,"Male","","Canada","","Yes","Yes","list()","Yes","8-18","1","F","Non-English","34Tsimane","0458074309.wav"
"0a4s6zwtym1afa9",1,"Sex",6.04201666666667,1,0,18,"Male","","Canada","","Yes","Yes","list()","Yes","8-18","0","M","Non-English","8787Tseltal","0675181716.wav"
"0a4s6zwtym1afa9",0,"Age",6.43993333333333,1,0,18,"Male","","Canada","","Yes","Yes","list()","Yes","0-7","1","F","Non-English","36Tsimane","0683718388.wav"
"0a4s6zwtym1afa9",0,"Age",6.6533,1,0,18,"Male","","Canada","","Yes","Yes","list()","Yes","8-18","2","NA","English","8Seedlings","0428418129.wav"
"0a4s6zwtym1afa9",0,"Age",6.88038333333333,1,0,18,"Male","","Canada","","Yes","Yes","list()","Yes","8-18","0","M","Non-English","8787Tseltal","0225709263.wav"
